workflow_id,ecr_id,agent_name,agent_key,status,action,input,output,reasoning,confidence,execution_time,error,created_at
WF-0bc73595bf65,ECR-2026-004,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 5, ""evidence"": 4}}","Retrieved 10 requirements, 10 defects, 5 comments, 4 evidence for ECR-2026-004.",0.958,1.1,,2026-09-13T17:18:59.014627
WF-0bc73595bf65,ECR-2026-004,Correlation Agent,assess_impact,COMPLETED,Scoring risk and identifying impacted components,{},"{""risk_score"": 79, ""risk_level"": ""CRITICAL""}","Risk score 79/100 (CRITICAL). Historical Risk: 10 similar historical defect(s), 4 of them critical. Business Criticality: Most critical directly impacted component is rated CRITICAL; 10 linked requirement(s); strongest downstream exposure 0.64 after coupling discount. Change Complexity: Change classified as Mixed Change across 3 file(s); risk indicators: financial_transaction, validation_logic_change, authentication_change, authorization_change.",0.9,0.002,,2026-09-13T17:18:59.027401
WF-0bc73595bf65,ECR-2026-004,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 73, ""total_available"": 150, ""reduction_percentage"": 51.3, ""defects_analysed"": 10, ""defects_likely_to_return"": 4}","Discovered 136 unique candidate test(s) out of 150 commerce test(s): 80 via requirement traceability, 136 via component coverage and 58 via semantic search. Scored 136 candidate(s) against the impact model and selected 73 test(s) out of a 150-test regression suite (51.3% reduction). Estimated execution 191 minutes versus 370 minutes for the full suite. Ordered 73 test(s): 2 P0, 42 P1, 29 P2, 0 P3. P0 and P1 complete in about 114 minutes, the whole selection in 191 minutes. Correlated 110 artefact(s) and 213 typed link(s) for ECR-2026-004 across 6 source(s). 9 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 4 could come back with this change, 0 not covered by the recommended tests.",0.932,0.054,,2026-09-13T17:18:59.090289
WF-0bc73595bf65,ECR-2026-004,Correlation Agent,correlation_agent,COMPLETED,Assessing impact and selecting regression tests,{},"{""risk_score"": 79, ""risk_level"": ""CRITICAL"", ""selected_tests"": 73}",Risk 79/100 (CRITICAL); selected 73 of 150 tests.,0.916,0.072,,2026-09-13T17:18:59.098212
WF-0bc73595bf65,ECR-2026-004,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""BUG-180"", ""BUG-201"", ""BUG-228"", ""BUG-250"", ""BUG-281"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1022"", ""CMT-1030"", ""EV-3003"", ""EV-3004""]}","ECR-2026-004 (Introduce step-up authentication validation for high value payments) is a mixed change in the Security domain, scored 79/100 (CRITICAL). It touches REQ-1001 (Card Payment Authorization), REQ-1017 (Multi-Factor Authentication), REQ-1018 (Session Token Lifecycle). History is relevant here: BUG-281 (Validator rejected valid amounts above 10,000), BUG-201 (Payment validation allowed invalid currency codes), BUG-180 (Fraud score computed on pre-conversion amount). Decisions already recorded: Decision: UNSUPPORTED_CURRENCY must be raised before funds are reserved, not after. Confirmed with treasury that no reservation may exist for a rejected currency. Open concern: BUG-201 was reopened twice because the fix only checked code length. Please add the ISO-4217 catalogue assertion to the regression pack, not just the merchant list check. Recommended regression: 73 of 150 tests (51.3% reduction), 2 P0 and 42 P1. Evidence is missing for: REQ-1001, REQ-1002, REQ-1004, REQ-1006. 10 past defect(s) are related to ECR-2026-004. These could happen again with this change: BUG-228 (MFA challenge skipped for remembered devices after token refresh); BUG-332 (Refund service failed after payment validation change); BUG-142 (Duplicate authorisation on client retry). The most common causes were authentication claim propagation and shared library contract break. The recommended tests cover every defect that could come back. Assembled 15 report sections with overall confidence 94% (HIGH CONFIDENCE).",0.912,8.927,,2026-09-13T17:19:08.033054
WF-0bc73595bf65,ECR-2026-004,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""citations"": [""BUG-180"", ""BUG-201"", ""BUG-228"", ""BUG-250"", ""BUG-281"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1022"", ""CMT-1030"", ""EV-3003"", ""EV-3004""]}","QUESTION: What do I need to know about this change, and what should we test?

CORRELATED BUNDLE:
{
  ""ecr"": {
    ""id"": ""ECR-2026-004"",
    ""title"": ""Introduce step-up authentication validation for high value payments"",
    ""description"": ""Introduce a new authentication validation step: payments above the configured high-value threshold must present a fresh multi-factor authentication assertion. T",0.937,8.933,,2026-09-13T17:19:08.039250
WF-de45f9447138,ECR-2026-004,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""MIXED_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval""], ""skipped"": []}","Classified as MIXED_CHANGE (confidence 97%) from 4 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 4 risk indicator(s). Mixed change with 4 risk indicator(s) detected. Gathering all evidence.",0.96,0.003,,2026-09-13T17:19:08.073829
WF-de45f9447138,ECR-2026-004,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 5, ""evidence"": 4}","Searched 30 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is REQ-1001 (Card Payment Authorization) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 3 changed module(s). Direct impact: CMP-002, CMP-003, CMP-010. 3 module(s) import the changed code, giving indirect impact on CMP-001, CMP-006, CMP-009. Searched 38 historical defects and found 10 related to this change (historical risk index 1.00). No recurring root-cause pattern emerged. Highest-risk components: CMP-005, CMP-004, CMP-014. Seeded the walk from API Gateway, Payment Service, Auth Service. 4 component(s) depend on the change directly (Frontend Portal, Order Service, Refund Service, User Service) and 0 indirectly (none). Dependency risk index 0.88 over a blast radius of 4 component(s). Collected 5 comment(s) and 4 evidence artefact(s) for ECR-2026-004. 2 explicit decision(s), 2 raised concern(s). Evidence outcomes: PASS x1, APPROVED x2, CLOSED x1. 9 impacted requirement(s) have no evidence attached.",0.956,0.011,,2026-09-13T17:19:08.092355
WF-de45f9447138,ECR-2026-004,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 5, ""evidence"": 4}}","Retrieved 10 requirements, 10 defects, 5 comments, 4 evidence for ECR-2026-004.",0.958,0.028,,2026-09-13T17:19:08.099148
WF-de45f9447138,ECR-2026-004,Correlation Agent,assess_impact,COMPLETED,Scoring risk and identifying impacted components,{},"{""risk_score"": 79, ""risk_level"": ""CRITICAL""}","Risk score 79/100 (CRITICAL). Historical Risk: 10 similar historical defect(s), 4 of them critical. Business Criticality: Most critical directly impacted component is rated CRITICAL; 10 linked requirement(s); strongest downstream exposure 0.64 after coupling discount. Change Complexity: Change classified as Mixed Change across 3 file(s); risk indicators: financial_transaction, validation_logic_change, authentication_change, authorization_change.",0.9,0.001,,2026-09-13T17:19:08.106915
WF-de45f9447138,ECR-2026-004,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 73, ""total_available"": 150, ""reduction_percentage"": 51.3, ""defects_analysed"": 10, ""defects_likely_to_return"": 4}","Discovered 136 unique candidate test(s) out of 150 commerce test(s): 80 via requirement traceability, 136 via component coverage and 58 via semantic search. Scored 136 candidate(s) against the impact model and selected 73 test(s) out of a 150-test regression suite (51.3% reduction). Estimated execution 191 minutes versus 370 minutes for the full suite. Ordered 73 test(s): 2 P0, 42 P1, 29 P2, 0 P3. P0 and P1 complete in about 114 minutes, the whole selection in 191 minutes. Correlated 110 artefact(s) and 213 typed link(s) for ECR-2026-004 across 6 source(s). 9 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 4 could come back with this change, 0 not covered by the recommended tests.",0.932,0.042,,2026-09-13T17:19:08.155588
WF-de45f9447138,ECR-2026-004,Correlation Agent,correlation_agent,COMPLETED,Assessing impact and selecting regression tests,{},"{""risk_score"": 79, ""risk_level"": ""CRITICAL"", ""selected_tests"": 73}",Risk 79/100 (CRITICAL); selected 73 of 150 tests.,0.916,0.055,,2026-09-13T17:19:08.161295
WF-de45f9447138,ECR-2026-004,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""BUG-180"", ""BUG-201"", ""BUG-228"", ""BUG-250"", ""BUG-281"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1022"", ""CMT-1030"", ""EV-3003"", ""EV-3004""]}","ECR-2026-004 (Introduce step-up authentication validation for high value payments) is a mixed change in the Security domain, scored 79/100 (CRITICAL). It touches REQ-1001 (Card Payment Authorization), REQ-1017 (Multi-Factor Authentication), REQ-1018 (Session Token Lifecycle). History is relevant here: BUG-281 (Validator rejected valid amounts above 10,000), BUG-201 (Payment validation allowed invalid currency codes), BUG-180 (Fraud score computed on pre-conversion amount). Decisions already recorded: Decision: UNSUPPORTED_CURRENCY must be raised before funds are reserved, not after. Confirmed with treasury that no reservation may exist for a rejected currency. Open concern: BUG-201 was reopened twice because the fix only checked code length. Please add the ISO-4217 catalogue assertion to the regression pack, not just the merchant list check. Recommended regression: 73 of 150 tests (51.3% reduction), 2 P0 and 42 P1. Evidence is missing for: REQ-1001, REQ-1002, REQ-1004, REQ-1006. 10 past defect(s) are related to ECR-2026-004. These could happen again with this change: BUG-228 (MFA challenge skipped for remembered devices after token refresh); BUG-332 (Refund service failed after payment validation change); BUG-142 (Duplicate authorisation on client retry). The most common causes were authentication claim propagation and shared library contract break. The recommended tests cover every defect that could come back. Assembled 15 report sections with overall confidence 94% (HIGH CONFIDENCE).",0.912,8.803,,2026-09-13T17:19:16.971604
WF-de45f9447138,ECR-2026-004,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""citations"": [""BUG-180"", ""BUG-201"", ""BUG-228"", ""BUG-250"", ""BUG-281"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1022"", ""CMT-1030"", ""EV-3003"", ""EV-3004""]}","QUESTION: What do I need to know about this change, and what should we test?

CORRELATED BUNDLE:
{
  ""ecr"": {
    ""id"": ""ECR-2026-004"",
    ""title"": ""Introduce step-up authentication validation for high value payments"",
    ""description"": ""Introduce a new authentication validation step: payments above the configured high-value threshold must present a fresh multi-factor authentication assertion. T",0.937,8.826,,2026-09-13T17:19:16.994780
WF-9cbf4bf7a87d,ECR-2026-020,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""BACKEND_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval""], ""skipped"": []}","Classified as BACKEND_CHANGE (confidence 97%) from 2 signal groups. Extracted 12 technical keywords, 2 affected feature(s) and 1 risk indicator(s). Backend change with 1 risk indicator(s) detected. Gathering all evidence.",0.96,0.007,,2026-09-13T18:55:16.084924
WF-9cbf4bf7a87d,ECR-2026-020,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 4, ""evidence"": 3}","Searched 60 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is REQ-1001 (Card Payment Authorization) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 2 changed module(s). Direct impact: CMP-002, CMP-003, CMP-022. 1 module(s) import the changed code, giving indirect impact on CMP-006. Searched 68 historical defects and found 10 related to this change (historical risk index 1.00). No recurring root-cause pattern emerged. Highest-risk components: CMP-005, CMP-004, CMP-007. Seeded the walk from API Gateway, Payment Service, Digital Wallet Service. 6 component(s) depend on the change directly (Frontend Portal, Order Service, Refund Service, Subscription Billing Service, Mobile App Backend, Gift Card Service) and 4 indirectly (Loyalty Service, Chargeback Service, Customer Support Portal, Returns Management Service). Dependency risk index 1.00 over a blast radius of 10 component(s). Collected 4 comment(s) and 3 evidence artefact(s) for ECR-2026-020. 3 explicit decision(s), 1 raised concern(s). Evidence outcomes: APPROVED x2, CLOSED x1. 9 impacted requirement(s) have no evidence attached.",0.956,0.047,,2026-09-13T18:55:16.144574
WF-9cbf4bf7a87d,ECR-2026-020,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 4, ""evidence"": 3}}","Retrieved 10 requirements, 10 defects, 4 comments, 3 evidence for ECR-2026-020.",0.958,0.078,,2026-09-13T18:55:16.155326
WF-9cbf4bf7a87d,ECR-2026-020,Correlation Agent,assess_impact,COMPLETED,Scoring risk and identifying impacted components,{},"{""risk_score"": 78, ""risk_level"": ""CRITICAL""}","Risk score 78/100 (CRITICAL). Dependency Impact: 10 component(s) sit downstream of the change (dependency risk index 1.00). Historical Risk: 10 similar historical defect(s), 5 of them critical. Business Criticality: Most critical directly impacted component is rated CRITICAL; 10 linked requirement(s); strongest downstream exposure 0.64 after coupling discount.",0.9,0.004,,2026-09-13T18:55:16.170350
